price,latitude,longitude,bedrooms,bathrooms,land_size,building_size,carports,maid_bedrooms,maid_bathrooms,floors,building_age,property_condition,garages,furnishing
4900000000.0,-6.5183495,106.8512789,4.0,3.0,664.0,300.0,2.0,1.0,1.0,2.0,0.0,1,0.0,2
2850000000.0,-6.5183495,106.8512789,3.0,2.0,323.0,200.0,1.0,0.0,1.0,2.0,0.0,1,0.0,0
2500000000.0,-6.5183495,106.8512789,5.0,5.0,120.0,235.0,0.0,0.0,0.0,2.0,0.0,2,0.0,2
3500000000.0,-6.5183495,106.8512789,3.0,4.0,323.0,300.0,0.0,0.0,0.0,2.0,3.0,1,0.0,2
585000000.0,-6.5183495,106.8512789,2.0,2.0,60.0,120.0,1.0,0.0,0.0,2.0,0.0,1,0.0,2
1900000000.0,-6.5183495,106.8512789,4.0,3.0,379.0,250.0,2.0,1.0,1.0,2.0,11.0,0,0.0,0
6300000000.0,-6.5183495,106.8512789,5.0,4.0,710.0,612.0,4.0,2.0,1.0,2.0,12.0,1,4.0,0
3500000000.0,-6.5183495,106.8512789,2.0,3.0,300.0,250.0,2.0,1.0,1.0,2.0,7.0,1,0.0,2
495000000.0,-6.5183495,106.8512789,2.0,1.0,81.0,50.0,0.0,0.0,0.0,1.0,5.0,1,0.0,0
4500000000.0,-6.5183495,106.8512789,4.0,3.0,663.0,250.0,2.0,1.0,1.0,2.0,2.0,1,0.0,2
4700000000.0,-6.5183495,106.8512789,4.0,4.0,181.0,179.0,2.0,1.0,1.0,2.0,1.0,2,0.0,0
5750000000.0,-6.5183495,106.8512789,5.0,4.0,710.0,612.0,2.0,2.0,1.0,3.0,0.0,1,2.0,0
300000000.0,-6.39754,106.96505,2.0,1.0,60.0,36.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0
630000000.0,-6.39754,106.96505,2.0,1.0,84.0,70.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
599000000.0,-6.39754,106.96505,2.0,1.0,72.0,60.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
890000000.0,-6.39754,106.96505,2.0,2.0,60.0,55.0,1.0,0.0,0.0,2.0,3.0,1,0.0,2
810000000.0,-6.39754,106.96505,2.0,1.0,90.0,45.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
630000000.0,-6.39754,106.96505,2.0,1.0,84.0,70.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
599000000.0,-6.39754,106.96505,2.0,1.0,72.0,60.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
600000000.0,-6.39754,106.96505,2.0,1.0,72.0,60.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
499000000.0,-6.39754,106.96505,2.0,1.0,60.0,30.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
810000000.0,-6.39754,106.96505,2.0,1.0,90.0,45.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
810000000.0,-6.39754,106.96505,2.0,1.0,90.0,45.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
599000000.0,-6.39754,106.96505,2.0,1.0,72.0,60.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
810000000.0,-6.39754,106.96505,2.0,1.0,90.0,45.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
599000000.0,-6.39754,106.96505,2.0,1.0,72.0,60.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0
351000000.0,-6.39754,106.96505,2.0,1.0,60.0,32.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0
325000000.0,-6.39754,106.96505,2.0,1.0,90.0,38.0,1.0,0.0,0.0,1.0,6.0,2,0.0,0
245000000.0,-6.39754,106.96505,2.0,1.0,36.0,72.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0
1350000000.0,-6.39754,106.96505,3.0,2.0,94.0,96.0,1.0,0.0,0.0,1.0,0.0,2,0.0,1
250000000.0,-6.39754,106.96505,1.0,1.0,72.0,22.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0
375000000.0,-6.39754,106.96505,3.0,2.0,112.0,68.0,1.0,0.0,0.0,1.0,0.0,2,1.0,0
975000000.0,-6.39754,106.96505,3.0,2.0,200.0,100.0,2.0,1.0,0.0,1.0,0.0,1,2.0,0
325000000.0,-6.39754,106.96505,2.0,1.0,72.0,60.0,1.0,0.0,0.0,1.0,0.0,2,1.0,0
1450000000.0,-6.39754,106.96505,3.0,2.0,105.0,100.0,1.0,0.0,0.0,2.0,0.0,1,0.0,1
1450000000.0,-6.39754,106.96505,3.0,2.0,105.0,100.0,1.0,0.0,0.0,2.0,0.0,1,0.0,1
500000000.0,-6.39754,106.96505,3.0,2.0,60.0,51.0,2.0,0.0,0.0,2.0,0.0,2,2.0,0
1500000000.0,-6.39754,106.96505,2.0,1.0,120.0,79.0,0.0,0.0,0.0,2.0,5.0,1,1.0,0
359000000.0,-6.39754,106.96505,3.0,2.0,90.0,75.0,1.0,0.0,0.0,1.0,0.0,1,0.0,1
350000000.0,-6.39754,106.96505,2.0,1.0,60.0,38.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0
168000000.0,-6.39754,106.96505,2.0,1.0,60.0,29.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0
195000000.0,-6.39754,106.96505,2.0,1.0,72.0,21.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0
280000000.0,-6.39754,106.96505,2.0,1.0,90.0,36.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0
530000000.0,-6.39754,106.96505,2.0,1.0,60.0,30.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0
493000000.0,-6.39754,106.96505,1.0,1.0,60.0,23.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0
130000000.0,-6.39754,106.96505,2.0,1.0,150.0,45.0,2.0,0.0,0.0,1.0,0.0,1,2.0,0
475000000.0,-6.39754,106.96505,2.0,1.0,105.0,36.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0
500000000.0,-6.5075365,106.7295099,2.0,1.0,72.0,50.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0
525000000.0,-6.5075365,106.7295099,2.0,1.0,72.0,50.0,2.0,0.0,0.0,1.0,0.0,2,0.0,0
1350000000.0,-6.5075365,106.7295099,3.0,2.0,94.0,96.0,1.0,0.0,0.0,1.0,0.0,2,0.0,1
660000000.0,-6.5075365,106.7295099,2.0,1.0,84.0,45.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0
700000000.0,-6.5075365,106.7295099,2.0,2.0,84.0,45.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0
333000000.0,-6.5075365,106.7295099,2.0,1.0,62.0,36.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0
525000000.0,-6.5075365,106.7295099,2.0,1.0,72.0,50.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0
1440000000.0,-6.6068275,106.763125,4.0,3.0,126.0,180.0,1.0,0.0,0.0,2.0,0.0,1,1.0,0
600000000.0,-6.6068275,106.763125,3.0,2.0,66.0,56.0,2.0,0.0,0.0,2.0,0.0,2,2.0,0
600000000.0,-6.6068275,106.763125,3.0,2.0,66.0,56.0,2.0,0.0,0.0,2.0,0.0,2,0.0,0
1440000000.0,-6.6068275,106.763125,4.0,3.0,126.0,180.0,1.0,0.0,0.0,2.0,0.0,1,1.0,0
555000000.0,-6.6068275,106.763125,2.0,2.0,96.0,80.0,0.0,1.0,0.0,1.0,3.0,1,1.0,2
1350000000.0,-6.6068275,106.763125,3.0,2.0,94.0,96.0,1.0,0.0,0.0,1.0,0.0,2,0.0,1
530000000.0,-6.387334,106.6872949,2.0,1.0,70.0,36.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
930000000.0,-6.387334,106.6872949,2.0,1.0,84.0,39.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
900000000.0,-6.387334,106.6872949,2.0,1.0,81.0,45.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
1080000000.0,-6.387334,106.6872949,2.0,2.0,104.0,60.0,0.0,0.0,0.0,2.0,0.0,1,1.0,0
500000000.0,-6.387334,106.6872949,2.0,1.0,68.0,36.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
1080000000.0,-6.387334,106.6872949,2.0,2.0,60.0,65.0,0.0,0.0,0.0,2.0,0.0,1,1.0,0
930000000.0,-6.387334,106.6872949,2.0,1.0,84.0,39.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
1080000000.0,-6.387334,106.6872949,2.0,2.0,104.0,60.0,0.0,0.0,0.0,2.0,0.0,1,1.0,0
960000000.0,-6.387334,106.6872949,3.0,2.0,81.0,51.0,1.0,0.0,0.0,2.0,0.0,1,0.0,0
1400000000.0,-6.387334,106.6872949,4.0,4.0,120.0,98.0,1.0,1.0,0.0,2.0,0.0,1,0.0,0
500000000.0,-6.387334,106.6872949,2.0,1.0,68.0,36.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
900000000.0,-6.387334,106.6872949,2.0,1.0,81.0,45.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1
1150000000.0,-6.387334,106.6872949,3.0,2.0,94.0,70.0,1.0,0.0,0.0,2.0,0.0,1,0.0,0
1400000000.0,-6.387334,106.6872949,4.0,4.0,120.0,98.0,1.0,1.0,0.0,2.0,0.0,1,0.0,0
1080000000.0,-6.387334,106.6872949,2.0,2.0,60.0,65.0,0.0,0.0,0.0,2.0,0.0,1,1.0,0
900000000.0,-6.387334,106.6872949,2.0,1.0,81.0,45.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1
1150000000.0,-6.387334,106.6872949,3.0,2.0,94.0,70.0,1.0,0.0,0.0,2.0,0.0,1,0.0,2
530000000.0,-6.387334,106.6872949,2.0,1.0,70.0,36.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
1400000000.0,-6.387334,106.6872949,4.0,4.0,120.0,98.0,1.0,1.0,0.0,2.0,0.0,1,0.0,0
500000000.0,-6.387334,106.6872949,2.0,1.0,68.0,36.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0
1080000000.0,-6.387334,106.6872949,2.0,2.0,60.0,65.0,1.0,0.0,0.0,2.0,0.0,1,1.0,0
900000000.0,-6.387334,106.6872949,2.0,1.0,81.0,45.0,1.0,0.0,0.0,1.0,0.0,2,1.0,1
530000000.0,-6.387334,106.6872949,2.0,1.0,70.0,36.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
530000000.0,-6.387334,106.6872949,2.0,1.0,70.0,36.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
530000000.0,-6.387334,106.6872949,2.0,1.0,70.0,36.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
500000000.0,-6.387334,106.6872949,2.0,1.0,68.0,36.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
1080000000.0,-6.387334,106.6872949,2.0,2.0,60.0,65.0,0.0,0.0,0.0,2.0,0.0,1,1.0,0
930000000.0,-6.387334,106.6872949,2.0,1.0,84.0,39.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
900000000.0,-6.387334,106.6872949,2.0,1.0,81.0,45.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1
960000000.0,-6.387334,106.6872949,3.0,2.0,81.0,51.0,1.0,0.0,0.0,2.0,0.0,1,0.0,0
1400000000.0,-6.387334,106.6872949,4.0,4.0,120.0,98.0,1.0,1.0,0.0,2.0,0.0,1,0.0,0
530000000.0,-6.387334,106.6872949,2.0,1.0,70.0,36.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
1080000000.0,-6.387334,106.6872949,2.0,2.0,104.0,60.0,1.0,0.0,0.0,2.0,0.0,1,1.0,0
1150000000.0,-6.387334,106.6872949,3.0,2.0,94.0,70.0,1.0,0.0,0.0,2.0,0.0,1,0.0,0
800000000.0,-6.387334,106.6872949,2.0,1.0,72.0,39.0,1.0,0.0,0.0,1.0,1.0,2,1.0,1
637000000.0,-6.387334,106.6872949,3.0,2.0,65.0,60.0,1.0,1.0,0.0,2.0,0.0,2,0.0,1
755000000.0,-6.387334,106.6872949,3.0,2.0,78.0,60.0,1.0,0.0,0.0,2.0,0.0,2,0.0,0
685000000.0,-6.387334,106.6872949,3.0,2.0,64.0,60.0,1.0,0.0,0.0,2.0,0.0,2,0.0,0
438000000.0,-6.387334,106.6872949,2.0,1.0,60.0,35.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0
438000000.0,-6.387334,106.6872949,2.0,1.0,63.0,36.0,0.0,0.0,0.0,1.0,0.0,2,1.0,0
1090000000.0,-6.387334,106.6872949,3.0,2.0,65.0,87.0,0.0,0.0,0.0,2.0,0.0,2,0.0,0
570000000.0,-6.387334,106.6872949,3.0,2.0,90.0,80.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1
435000000.0,-6.387334,106.6872949,2.0,1.0,60.0,36.0,1.0,0.0,0.0,1.0,0.0,2,1.0,0
960000000.0,-6.387334,106.6872949,2.0,2.0,60.0,94.0,2.0,0.0,0.0,2.0,0.0,1,0.0,0
466000000.0,-6.387334,106.6872949,2.0,1.0,60.0,40.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0
400000000.0,-6.387334,106.6872949,2.0,1.0,60.0,40.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0
400000000.0,-6.387334,106.6872949,2.0,1.0,60.0,40.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0
400000000.0,-6.387334,106.6872949,2.0,1.0,60.0,40.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0
1620000000.0,-6.4769375,106.7880935,5.0,2.0,104.0,180.0,1.0,1.0,0.0,3.0,0.0,1,0.0,0
375000000.0,-6.4769375,106.7880935,2.0,1.0,60.0,45.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0
1620000000.0,-6.4769375,106.7880935,5.0,2.0,104.0,180.0,1.0,1.0,0.0,3.0,0.0,1,0.0,0
810000000.0,-6.4769375,106.7880935,2.0,1.0,105.0,45.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0
195000000.0,-6.4769375,106.7880935,2.0,1.0,40.0,36.0,1.0,0.0,0.0,1.0,0.0,2,1.0,1
100000000.0,-6.4769375,106.7880935,2.0,1.0,55.0,36.0,1.0,0.0,0.0,1.0,0.0,2,1.0,0
275000000.0,-6.4769375,106.7880935,2.0,1.0,60.0,40.0,1.0,0.0,0.0,1.0,0.0,2,1.0,0
400000000.0,-6.4769375,106.7880935,2.0,1.0,84.0,45.0,1.0,0.0,0.0,1.0,1.0,2,2.0,0
400000000.0,-6.4769375,106.7880935,2.0,1.0,84.0,45.0,1.0,0.0,0.0,1.0,1.0,2,2.0,0
473000000.0,-6.4769375,106.7880935,2.0,1.0,72.0,36.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0
275000000.0,-6.4769375,106.7880935,2.0,1.0,60.0,40.0,1.0,0.0,0.0,1.0,0.0,2,1.0,0
275000000.0,-6.4769375,106.7880935,2.0,1.0,60.0,40.0,1.0,0.0,0.0,1.0,0.0,2,1.0,0
160000000.0,-6.4769375,106.7880935,2.0,1.0,42.0,42.0,1.0,0.0,0.0,1.0,0.0,2,1.0,0
399000000.0,-6.4769375,106.7880935,2.0,1.0,60.0,40.0,0.0,0.0,0.0,1.0,0.0,2,0.0,1
225000000.0,-6.4769375,106.7880935,2.0,1.0,60.0,36.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0
790000000.0,-6.4769375,106.7880935,4.0,4.0,150.0,147.0,1.0,0.0,0.0,2.0,0.0,1,0.0,1
150000000.0,-6.4769375,106.7880935,2.0,1.0,55.0,36.0,1.0,0.0,0.0,1.0,0.0,2,1.0,0
437000000.0,-6.4769375,106.7880935,2.0,1.0,113.0,36.0,1.0,0.0,0.0,1.0,0.0,1,0.0,1
250000000.0,-6.4769375,106.7880935,2.0,1.0,60.0,55.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0
125000000.0,-6.4769375,106.7880935,2.0,1.0,30.0,30.0,0.0,0.0,0.0,1.0,2.0,1,0.0,1
135000000.0,-6.4769375,106.7880935,2.0,1.0,38.0,38.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0
100000000.0,-6.4769375,106.7880935,2.0,1.0,55.0,36.0,1.0,0.0,0.0,1.0,0.0,2,1.0,0
150000000.0,-6.4769375,106.7880935,2.0,1.0,40.0,40.0,0.0,0.0,0.0,1.0,0.0,2,0.0,1
100000000.0,-6.4769375,106.7880935,2.0,1.0,55.0,36.0,0.0,0.0,0.0,1.0,0.0,2,1.0,0
172000000.0,-6.4769375,106.7880935,2.0,1.0,45.0,45.0,0.0,0.0,0.0,1.0,0.0,2,0.0,1
2400000000.0,-6.5502955,106.8097115,4.0,3.0,153.0,200.0,1.0,1.0,0.0,2.0,0.0,1,0.0,0
650000000.0,-6.5502955,106.8097115,2.0,1.0,66.0,33.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0
1700000000.0,-6.5502955,106.8097115,2.0,2.0,84.0,96.0,1.0,0.0,0.0,2.0,2.0,2,0.0,1
650000000.0,-6.5502955,106.8097115,2.0,1.0,66.0,33.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0
800000000.0,-6.5502955,106.8097115,3.0,2.0,101.0,45.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0
840000000.0,-6.40158,106.49494,2.0,1.0,84.0,48.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
699000000.0,-6.4824535,106.8367054,2.0,1.0,88.0,40.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
810000000.0,-6.4824535,106.8367054,2.0,1.0,105.0,45.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0
1380000000.0,-6.4824535,106.8367054,3.0,2.0,105.0,150.0,1.0,1.0,0.0,2.0,0.0,1,1.0,0
699000000.0,-6.4824535,106.8367054,2.0,1.0,88.0,40.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
1500000000.0,-6.4824535,106.8367054,3.0,3.0,164.0,104.0,1.0,0.0,0.0,2.0,0.0,1,1.0,0
810000000.0,-6.4824535,106.8367054,2.0,1.0,105.0,45.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0
780000000.0,-6.4824535,106.8367054,3.0,1.0,98.0,68.0,1.0,1.0,0.0,1.0,0.0,1,1.0,1
800000000.0,-6.4824535,106.8367054,2.0,1.0,96.0,71.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
840000000.0,-6.4824535,106.8367054,3.0,4.0,90.0,180.0,1.0,0.0,0.0,2.0,0.0,1,0.0,0
699000000.0,-6.4824535,106.8367054,2.0,1.0,88.0,40.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
650000000.0,-6.4824535,106.8367054,2.0,1.0,88.0,53.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
1140000000.0,-6.4824535,106.8367054,3.0,2.0,84.0,76.0,0.0,0.0,0.0,2.0,0.0,1,1.0,0
1380000000.0,-6.4824535,106.8367054,3.0,2.0,105.0,150.0,0.0,1.0,0.0,2.0,0.0,1,1.0,0
1380000000.0,-6.4824535,106.8367054,3.0,2.0,105.0,150.0,0.0,1.0,0.0,2.0,0.0,1,1.0,0
1620000000.0,-6.4824535,106.8367054,5.0,2.0,104.0,180.0,1.0,1.0,0.0,3.0,0.0,1,1.0,0
810000000.0,-6.4824535,106.8367054,2.0,1.0,105.0,45.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0
450000000.0,-6.4824535,106.8367054,2.0,1.0,72.0,72.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0
850000000.0,-6.4824535,106.8367054,3.0,1.0,131.0,177.0,0.0,0.0,0.0,2.0,6.0,1,1.0,0
655000000.0,-6.4824535,106.8367054,2.0,1.0,78.0,36.0,1.0,0.0,0.0,1.0,0.0,2,0.0,2
545000000.0,-6.4824535,106.8367054,2.0,1.0,68.0,36.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0
2000000000.0,-6.4824535,106.8367054,4.0,4.0,144.0,300.0,2.0,0.0,0.0,2.0,4.0,2,2.0,1
649000000.0,-6.4824535,106.8367054,2.0,1.0,68.0,36.0,1.0,0.0,0.0,1.0,0.0,2,0.0,2
2900000000.0,-6.4824535,106.8367054,3.0,4.0,530.0,270.0,0.0,1.0,1.0,1.0,4.0,1,4.0,1
688000000.0,-6.4824535,106.8367054,2.0,1.0,74.0,36.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0
1350000000.0,-6.4824535,106.8367054,3.0,2.0,94.0,96.0,1.0,0.0,0.0,1.0,0.0,2,0.0,1
400000000.0,-6.4824535,106.8367054,2.0,1.0,80.0,48.0,1.0,0.0,0.0,1.0,0.0,2,1.0,0
200000000.0,-6.4824535,106.8367054,2.0,1.0,72.0,36.0,1.0,0.0,0.0,1.0,0.0,2,1.0,0
575000000.0,-6.4824535,106.8367054,3.0,2.0,88.0,55.0,1.0,0.0,0.0,1.0,1.0,2,0.0,0
1500000000.0,-6.4824535,106.8367054,4.0,3.0,200.0,400.0,2.0,1.0,1.0,2.0,4.0,2,0.0,1
644000000.0,-6.4824535,106.8367054,2.0,1.0,76.0,36.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0
500000000.0,-6.4824535,106.8367054,3.0,2.0,60.0,54.0,2.0,0.0,0.0,2.0,0.0,2,2.0,0
600000000.0,-6.4824535,106.8367054,3.0,2.0,70.0,54.0,2.0,0.0,0.0,2.0,0.0,0,2.0,0
400000000.0,-6.4824535,106.8367054,2.0,1.0,61.0,40.0,1.0,0.0,0.0,1.0,10.0,1,0.0,0
400000000.0,-6.4824535,106.8367054,2.0,1.0,61.0,40.0,1.0,0.0,0.0,1.0,10.0,1,0.0,0
560000000.0,-6.4824535,106.8367054,2.0,1.0,64.0,40.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0
600000000.0,-6.4824535,106.8367054,3.0,2.0,70.0,54.0,2.0,0.0,0.0,2.0,0.0,2,2.0,0
655000000.0,-6.4824535,106.8367054,2.0,1.0,78.0,36.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0
500000000.0,-6.4824535,106.8367054,3.0,2.0,60.0,54.0,2.0,0.0,0.0,2.0,0.0,2,2.0,0
600000000.0,-6.4824535,106.8367054,3.0,2.0,70.0,54.0,2.0,0.0,0.0,2.0,0.0,2,2.0,0
999000000.0,-6.4824535,106.8367054,3.0,2.0,72.0,90.0,1.0,0.0,0.0,2.0,0.0,2,0.0,0
750000000.0,-6.4824535,106.8367054,3.0,2.0,105.0,90.0,1.0,0.0,0.0,1.0,4.0,2,0.0,2
185000000.0,-6.4824535,106.8367054,2.0,1.0,50.0,36.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0
500000000.0,-6.4824535,106.8367054,3.0,2.0,60.0,54.0,2.0,0.0,0.0,2.0,0.0,2,2.0,0
590000000.0,-6.4824535,106.8367054,2.0,1.0,72.0,45.0,1.0,0.0,0.0,1.0,0.0,2,1.0,0
599000000.0,-6.4824535,106.8367054,2.0,1.0,72.0,45.0,1.0,0.0,0.0,1.0,1.0,2,1.0,0
514000000.0,-6.4824535,106.8367054,2.0,1.0,72.0,42.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0
624000000.0,-6.4824535,106.8367054,2.0,1.0,84.0,48.0,1.0,0.0,0.0,1.0,1.0,2,1.0,0
624000000.0,-6.4824535,106.8367054,2.0,1.0,84.0,48.0,1.0,0.0,0.0,1.0,1.0,2,1.0,0
494000000.0,-6.4824535,106.8367054,2.0,1.0,69.0,41.0,1.0,0.0,0.0,1.0,1.0,2,1.0,0
594000000.0,-6.4824535,106.8367054,2.0,1.0,72.0,45.0,1.0,0.0,0.0,1.0,0.0,2,1.0,0
499000000.0,-6.4824535,106.8367054,2.0,1.0,63.0,41.0,1.0,0.0,0.0,1.0,1.0,2,1.0,0
499000000.0,-6.4824535,106.8367054,2.0,1.0,63.0,41.0,1.0,0.0,0.0,1.0,1.0,2,1.0,0
599000000.0,-6.4824535,106.8367054,2.0,1.0,72.0,45.0,1.0,0.0,0.0,1.0,1.0,2,1.0,0
599000000.0,-6.4824535,106.8367054,2.0,1.0,72.0,45.0,1.0,0.0,0.0,1.0,1.0,2,1.0,0
1100000000.0,-6.4824535,106.8367054,3.0,2.0,84.0,84.0,0.0,0.0,0.0,2.0,0.0,1,1.0,2
600000000.0,-6.4824535,106.8367054,2.0,1.0,77.0,36.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0
470000000.0,-6.4824535,106.8367054,2.0,1.0,147.0,40.0,1.0,0.0,0.0,1.0,0.0,2,1.0,0
470000000.0,-6.4824535,106.8367054,2.0,1.0,147.0,40.0,1.0,0.0,0.0,1.0,0.0,2,1.0,0
780000000.0,-6.5183495,106.8512789,2.0,1.0,105.0,55.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0
700000000.0,-6.5183495,106.8512789,3.0,3.0,90.0,80.0,2.0,0.0,0.0,2.0,0.0,1,1.0,0
650000000.0,-6.5183495,106.8512789,2.0,1.0,66.0,33.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0
1350000000.0,-6.5183495,106.8512789,4.0,3.0,135.0,90.0,2.0,0.0,0.0,2.0,7.0,1,0.0,1
1350000000.0,-6.5183495,106.8512789,3.0,2.0,94.0,96.0,1.0,0.0,0.0,1.0,0.0,2,0.0,1
4000000000.0,-6.5183495,106.8512789,3.0,2.0,377.0,277.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0
5000000000.0,-6.5183495,106.8512789,4.0,4.0,746.0,369.0,7.0,0.0,1.0,2.0,13.0,1,0.0,1
7500000000.0,-6.5183495,106.8512789,4.0,3.0,1720.0,700.0,2.0,1.0,1.0,2.0,13.0,1,0.0,1
770000000.0,-6.5183495,106.8512789,3.0,2.0,77.0,60.0,1.0,0.0,0.0,2.0,0.0,2,1.0,0
5200000000.0,-6.5183495,106.8512789,5.0,4.0,983.0,1200.0,6.0,1.0,1.0,2.0,10.0,1,0.0,1
1500000000.0,-6.577853,106.8507965,3.0,3.0,144.0,150.0,1.0,1.0,0.0,2.0,0.0,1,0.0,0
2400000000.0,-6.577853,106.8507965,4.0,3.0,153.0,200.0,0.0,1.0,0.0,2.0,0.0,1,1.0,1
650000000.0,-6.577853,106.8507965,2.0,1.0,66.0,33.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0
650000000.0,-6.577853,106.8507965,2.0,1.0,66.0,33.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0
650000000.0,-6.577853,106.8507965,2.0,1.0,66.0,33.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0
1890000000.0,-6.577853,106.8507965,2.0,3.0,112.0,110.0,0.0,1.0,1.0,2.0,0.0,2,1.0,0
2380000000.0,-6.577853,106.8507965,2.0,3.0,144.0,136.0,2.0,1.0,1.0,2.0,0.0,2,0.0,0
1980000000.0,-6.5726115,106.8011015,6.0,3.0,120.0,155.0,0.0,0.0,0.0,2.0,0.0,1,1.0,0
7000000000.0,-6.5726115,106.8011015,7.0,5.0,940.0,450.0,3.0,0.0,0.0,2.0,0.0,1,2.0,0
2040000000.0,-6.5726115,106.8011015,4.0,3.0,180.0,120.0,2.0,0.0,0.0,2.0,0.0,1,2.0,0
1980000000.0,-6.5726115,106.8011015,6.0,3.0,120.0,155.0,0.0,0.0,0.0,2.0,0.0,1,1.0,0
1440000000.0,-6.5726115,106.8011015,4.0,2.0,198.0,150.0,1.0,1.0,0.0,2.0,0.0,1,1.0,0
1980000000.0,-6.5726115,106.8011015,6.0,3.0,120.0,155.0,0.0,0.0,0.0,2.0,0.0,1,1.0,0
1440000000.0,-6.5726115,106.8011015,4.0,2.0,198.0,150.0,1.0,1.0,0.0,2.0,0.0,1,1.0,0
1440000000.0,-6.5726115,106.8011015,4.0,2.0,198.0,150.0,1.0,1.0,0.0,2.0,0.0,1,1.0,0
